@relation adult.data-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N5-F3

@attribute age numeric
@attribute workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute fnlwgt numeric
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute education-num numeric
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute income {' <=50K',' >50K'}

@data
51,' Private',199688,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
34,' Private',228873,' Bachelors',13,' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
44,' Private',128676,' Some-college',10,' Never-married',' Adm-clerical',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
39,' Private',114591,' Some-college',10,' Separated',' Prof-specialty',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
40,' Private',241895,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
37,' Private',259089,' Bachelors',13,' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
37,' Private',295127,' Some-college',10,' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,47,' United-States',' <=50K'
27,' Private',341504,' Some-college',10,' Never-married',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
64,' Private',125684,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
46,' Private',155654,' HS-grad',9,' Married-civ-spouse',' Other-service',' Wife',' White',' Female',0,0,40,' United-States',' <=50K'
20,' ?',25139,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
22,' Private',37894,' HS-grad',9,' Separated',' Other-service',' Other-relative',' White',' Male',0,0,35,' United-States',' <=50K'
37,' Private',220644,' HS-grad',9,' Divorced',' Other-service',' Unmarried',' Black',' Female',0,0,40,' ?',' <=50K'
18,' Private',156950,' HS-grad',9,' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,35,' United-States',' <=50K'
25,' Private',200318,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
19,' Private',216804,' 7th-8th',4,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,33,' United-States',' <=50K'
62,' Local-gov',223637,' HS-grad',9,' Divorced',' Other-service',' Not-in-family',' Black',' Female',0,0,35,' United-States',' <=50K'
19,' ?',278220,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Female',0,1602,40,' United-States',' <=50K'
28,' Local-gov',179759,' Some-college',10,' Married-spouse-absent',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
52,' Private',260938,' Masters',14,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
23,' Private',117606,' Bachelors',13,' Never-married',' Exec-managerial',' Own-child',' White',' Female',0,0,60,' United-States',' <=50K'
27,' Private',36851,' Bachelors',13,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,41,' United-States',' <=50K'
26,' Private',192652,' Bachelors',13,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
22,' ?',236330,' Some-college',10,' Never-married',' ?',' Own-child',' Black',' Male',0,1721,20,' United-States',' <=50K'
30,' Private',275232,' Assoc-acdm',12,' Never-married',' Prof-specialty',' Unmarried',' Black',' Female',0,0,36,' United-States',' <=50K'
24,' Private',442274,' HS-grad',9,' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
26,' Private',66638,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,50,' United-States',' <=50K'
46,' Private',192835,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,48,' United-States',' <=50K'
21,' Private',222993,' HS-grad',9,' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
20,' Private',471452,' Some-college',10,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,30,' United-States',' <=50K'
27,' Private',134048,' 11th',7,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
20,' Private',37932,' HS-grad',9,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,50,' United-States',' <=50K'
30,' Private',396538,' HS-grad',9,' Separated',' Exec-managerial',' Unmarried',' White',' Female',0,0,29,' United-States',' <=50K'
23,' Private',117767,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
55,' State-gov',294395,' Assoc-voc',11,' Widowed',' Prof-specialty',' Unmarried',' White',' Female',6849,0,40,' United-States',' <=50K'
19,' ?',307837,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
24,' Private',91999,' Assoc-acdm',12,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,20,' United-States',' <=50K'
31,' Private',341672,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' Asian-Pac-Islander',' Male',0,0,50,' India',' <=50K'
42,' Private',100800,' HS-grad',9,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
20,' Private',157595,' Some-college',10,' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
61,' Private',130684,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,42,' United-States',' <=50K'
36,' Private',164898,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
27,' Private',255582,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
50,' Private',301583,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
25,' Private',212304,' HS-grad',9,' Never-married',' Machine-op-inspct',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
43,' State-gov',38537,' Some-college',10,' Divorced',' Exec-managerial',' Unmarried',' Black',' Female',0,0,38,' ?',' <=50K'
41,' Private',172828,' 9th',5,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,55,' Outlying-US(Guam-USVI-etc)',' <=50K'
65,' Private',90907,' 5th-6th',3,' Married-civ-spouse',' Other-service',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' United-States',' <=50K'
57,' Private',201991,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
20,' ?',200061,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Female',0,0,40,' ?',' <=50K'
72,' Private',156310,' 10th',6,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',2414,0,12,' United-States',' <=50K'
49,' Private',105614,' 10th',6,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
31,' Private',46807,' Bachelors',13,' Never-married',' Tech-support',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
27,' Private',106935,' Some-college',10,' Separated',' Sales',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
23,' Private',315065,' Some-college',10,' Never-married',' Other-service',' Unmarried',' White',' Male',0,0,35,' Mexico',' <=50K'
33,' Private',241885,' Some-college',10,' Separated',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
22,' Private',48347,' Some-college',10,' Never-married',' Tech-support',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
45,' Self-emp-not-inc',271828,' Bachelors',13,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,20,' United-States',' <=50K'
39,' Private',179016,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
56,' Local-gov',157525,' Some-college',10,' Divorced',' Protective-serv',' Not-in-family',' Black',' Male',0,0,48,' United-States',' <=50K'
18,' ?',25837,' 11th',7,' Never-married',' ?',' Own-child',' White',' Male',0,0,72,' United-States',' <=50K'
39,' State-gov',142897,' Assoc-voc',11,' Never-married',' Exec-managerial',' Unmarried',' White',' Female',0,0,50,' United-States',' <=50K'
49,' Private',248895,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
25,' Local-gov',45474,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
24,' ?',152140,' HS-grad',9,' Married-civ-spouse',' ?',' Wife',' White',' Female',0,0,40,' United-States',' <=50K'
42,' Private',135056,' HS-grad',9,' Never-married',' Sales',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
18,' Private',215110,' HS-grad',9,' Never-married',' Handlers-cleaners',' Own-child',' Black',' Male',0,0,40,' United-States',' <=50K'
34,' State-gov',103371,' Assoc-voc',11,' Never-married',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
36,' Private',172538,' Masters',14,' Never-married',' Prof-specialty',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
20,' Private',137618,' Some-college',10,' Never-married',' Transport-moving',' Own-child',' White',' Male',0,0,35,' United-States',' <=50K'
26,' Private',88449,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,36,' United-States',' <=50K'
56,' Private',158752,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,50,' United-States',' <=50K'
45,' ?',98265,' HS-grad',9,' Divorced',' ?',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
34,' Private',28053,' Bachelors',13,' Married-spouse-absent',' Adm-clerical',' Not-in-family',' White',' Female',0,0,25,' United-States',' <=50K'
18,' Private',362600,' 5th-6th',3,' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
45,' Private',362883,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
38,' Self-emp-not-inc',163204,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',3411,0,25,' United-States',' <=50K'
35,' Self-emp-inc',135289,' HS-grad',9,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
29,' Private',200511,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
20,' ?',122244,' HS-grad',9,' Never-married',' ?',' Not-in-family',' White',' Female',0,0,28,' United-States',' <=50K'
31,' Self-emp-not-inc',268482,' 9th',5,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
41,' Private',196344,' 1st-4th',2,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' Mexico',' <=50K'
35,' Private',226311,' Bachelors',13,' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
22,' Private',147397,' Bachelors',13,' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',0,0,20,' United-States',' <=50K'
31,' Private',184307,' Some-college',10,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
17,' ?',41643,' 11th',7,' Never-married',' ?',' Own-child',' White',' Female',0,0,15,' United-States',' <=50K'
53,' Private',191565,' 1st-4th',2,' Divorced',' Other-service',' Unmarried',' Black',' Female',0,0,40,' Dominican-Republic',' <=50K'
35,' Private',175232,' HS-grad',9,' Divorced',' Handlers-cleaners',' Other-relative',' White',' Male',0,0,40,' United-States',' <=50K'
46,' Self-emp-not-inc',225456,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
39,' Private',456922,' Bachelors',13,' Divorced',' Tech-support',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
36,' Private',279485,' HS-grad',9,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,38,' United-States',' <=50K'
24,' Private',155150,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
24,' Private',82777,' HS-grad',9,' Separated',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
29,' Private',82393,' HS-grad',9,' Married-civ-spouse',' Other-service',' Own-child',' Asian-Pac-Islander',' Male',0,0,25,' Philippines',' <=50K'
51,' Self-emp-not-inc',204322,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
26,' Private',31143,' Some-college',10,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
67,' Local-gov',204123,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,10,' United-States',' <=50K'
18,' Private',183824,' 12th',8,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,30,' United-States',' <=50K'
29,' Private',358124,' HS-grad',9,' Never-married',' Other-service',' Other-relative',' Black',' Female',0,0,52,' United-States',' <=50K'
24,' ?',108495,' HS-grad',9,' Never-married',' ?',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
34,' ?',330301,' 7th-8th',4,' Separated',' ?',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
41,' Private',151736,' 10th',6,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
34,' Private',90415,' Assoc-voc',11,' Never-married',' Tech-support',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
21,' ?',205939,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
41,' Private',220460,' HS-grad',9,' Never-married',' Sales',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
51,' Private',274502,' 7th-8th',4,' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,48,' United-States',' <=50K'
26,' Private',179010,' Some-college',10,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,65,' United-States',' <=50K'
36,' Private',184456,' Prof-school',15,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',27828,0,50,' United-States',' >50K'
58,' Self-emp-inc',182062,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,24,' United-States',' >50K'
36,' Self-emp-not-inc',205607,' Bachelors',13,' Divorced',' Prof-specialty',' Not-in-family',' Black',' Female',0,0,40,' United-States',' >50K'
41,' Private',428499,' 11th',7,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,1485,50,' United-States',' >50K'
62,' Private',121319,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',3103,0,40,' United-States',' >50K'
68,' Private',195868,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',20051,0,40,' United-States',' >50K'
60,' Federal-gov',165630,' HS-grad',9,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,1977,40,' United-States',' >50K'
43,' Private',83411,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
39,' Private',49020,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',3103,0,48,' United-States',' >50K'
31,' Federal-gov',207301,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
38,' Private',174717,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
52,' Self-emp-inc',173754,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',15024,0,60,' United-States',' >50K'
32,' Private',419691,' 12th',8,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
43,' Private',144778,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
48,' State-gov',170142,' Masters',14,' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
66,' Self-emp-inc',253741,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1825,10,' United-States',' >50K'
35,' Private',406051,' Doctorate',16,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,80,' United-States',' >50K'
55,' Private',98361,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',15024,0,50,' ?',' >50K'
42,' Local-gov',186909,' Assoc-acdm',12,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,45,' United-States',' >50K'
49,' Private',144844,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,52,' United-States',' >50K'
41,' Private',225892,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,48,' United-States',' >50K'
30,' Private',373213,' Assoc-voc',11,' Divorced',' Sales',' Not-in-family',' White',' Female',0,0,40,' United-States',' >50K'
40,' Private',153372,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
45,' Self-emp-not-inc',247379,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
44,' Self-emp-not-inc',104973,' Masters',14,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
57,' Self-emp-inc',119253,' Masters',14,' Married-civ-spouse',' Sales',' Husband',' White',' Male',15024,0,65,' United-States',' >50K'
34,' Local-gov',230420,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
32,' Private',473133,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
41,' Private',274363,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',7298,0,42,' United-States',' >50K'
47,' Private',175958,' Prof-school',15,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
58,' Private',163113,' HS-grad',9,' Widowed',' Sales',' Not-in-family',' White',' Female',0,0,35,' United-States',' >50K'
36,' Private',201519,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
41,' Private',152529,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
34,' Private',208785,' Assoc-acdm',12,' Divorced',' Sales',' Not-in-family',' White',' Male',0,0,50,' United-States',' >50K'
33,' Private',149726,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
40,' Private',188291,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
36,' Private',199439,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
47,' Private',192793,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' Iran',' >50K'
42,' Federal-gov',272625,' Assoc-voc',11,' Divorced',' Adm-clerical',' Unmarried',' Black',' Female',0,0,40,' United-States',' >50K'
48,' Private',195437,' 11th',7,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
42,' Private',175943,' Assoc-voc',11,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',7298,0,35,' United-States',' >50K'
40,' Private',126845,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
45,' Self-emp-inc',121836,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,40,' ?',' >50K'
53,' Self-emp-inc',148532,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
41,' Federal-gov',207685,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
59,' Private',246262,' Some-college',10,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
54,' Federal-gov',392502,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
57,' Private',437727,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1977,45,' United-States',' >50K'
37,' Private',112497,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
25,' Private',198986,' Bachelors',13,' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
35,' Private',86648,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',7688,0,50,' United-States',' >50K'
61,' Private',198078,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
37,' Private',218490,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,55,' El-Salvador',' >50K'
39,' Private',237943,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,30,' United-States',' >50K'
48,' Self-emp-inc',181307,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
43,' Private',219424,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' Black',' Female',0,0,50,' United-States',' >50K'
34,' Private',108837,' Some-college',10,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
49,' Local-gov',37353,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
35,' Private',260578,' HS-grad',9,' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,40,' United-States',' >50K'
61,' Private',80896,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0,0,45,' India',' >50K'
46,' Local-gov',324561,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,45,' United-States',' >50K'
38,' Private',186359,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
62,' ?',55621,' Some-college',10,' Married-civ-spouse',' ?',' Husband',' Black',' Male',0,0,35,' United-States',' >50K'
39,' Private',77146,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,1887,50,' United-States',' >50K'
23,' Self-emp-not-inc',282604,' 11th',7,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',7688,0,60,' United-States',' >50K'
62,' Private',155094,' Assoc-voc',11,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,45,' United-States',' >50K'
27,' Private',55743,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Wife',' Black',' Female',0,0,45,' United-States',' >50K'
46,' Private',176814,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',99999,0,50,' United-States',' >50K'
45,' Private',199058,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',7298,0,50,' United-States',' >50K'
32,' Local-gov',29235,' Some-college',10,' Married-civ-spouse',' Protective-serv',' Wife',' White',' Female',0,0,40,' France',' >50K'
31,' Private',223327,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
63,' Private',76860,' Bachelors',13,' Married-civ-spouse',' Protective-serv',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' Philippines',' >50K'
36,' ?',504871,' HS-grad',9,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
38,' Private',31033,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',7298,0,40,' United-States',' >50K'
48,' Private',233511,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
43,' Private',169383,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
56,' Private',174533,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,45,' United-States',' >50K'
48,' Private',145636,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
52,' Federal-gov',37289,' Masters',14,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' >50K'
73,' Self-emp-not-inc',102510,' 7th-8th',4,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',6418,0,99,' United-States',' >50K'
28,' Private',297735,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
41,' Local-gov',193524,' Assoc-acdm',12,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
61,' Private',195453,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
40,' Private',242521,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
44,' Private',170924,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',7298,0,40,' United-States',' >50K'
33,' Private',181372,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,50,' United-States',' >50K'
37,' Self-emp-inc',30529,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,2415,50,' United-States',' >50K'
61,' Self-emp-not-inc',244087,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,52,' United-States',' >50K'
30,' Federal-gov',266463,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
